ID,128 rate,256 rate,512 rate, E[score], E[sum]
79,0.9664572188795347,0.5196741144395938,0.011904614927174767,1780.2105331474459,321.5885422927408
80,0.38367001544608975,0.011693879717369375,1.1617040506447405e-05,700.508735791836,165.81111763857197
81,0.4331571429645442,0.0019583279130157677,3.740261703046444e-08,731.1621132481781,172.40229411499533
82,0.6162265408031338,0.04045733387177668,0.00017960755295007755,895.1137013469433,199.28119117444714
83,0.3947383656460977,0.023616502848027666,6.312697582879587e-05,724.5686861754605,171.23276193687025
84,0.6638534825471866,0.12559881104862455,0.0008420134084953901,971.7884015700181,203.73507366501715
85,0.6066170045301399,0.0927808709259099,0.000323588234129065,874.7222138250797,187.8696782604966
88,0.951567182591104,0.6033669774872872,0.013438734481696047,1999.9587307728389,354.10013705468765
89,0.8609929374776403,0.40827489390045263,0.005172035892619762,1526.5107700046099,281.5289943565451
90,0.8947708061692675,0.4241869076555224,0.0004162974273484396,1565.3583829729332,288.0126003233063
91,0.8009296201510814,0.3001805653611526,0.0022061191795505874,1367.178744193095,261.0585881289754
92,0.9109061935872189,0.5181757957915384,0.012372921362493844,1777.8050614157657,319.91045113064564
93,0.861818121313403,0.3459460265080826,0.0029996989402352402,1426.578076074015,268.6058708050695
94,0.7828739849845263,0.2443574517698303,0.0009534020668133779,1260.0520369467329,245.73521947738828
95,0.7378162148806463,0.302507627750151,0.005562198756278436,1277.0789704202134,246.70989877969194
96,0.6064308245335398,0.16758244561083885,0.0012897238449273876,968.0830397064984,199.69779896774094
97,0.6510644053721704,0.01995184283398713,1.4634942195535197e-06,870.3285284486063,194.34344925394475
98,0.011530034542379492,2.3523682736764552e-05,1.9581552167354024e-11,290.88610093354254,94.0540532288578
99,0.8111396973375057,0.30364253863621876,0.002199911263228863,1379.1742699761157,262.89265992998804
100,0.9339426565701028,0.3113557215015233,0.00207597840173847,1420.2180296269357,270.2728753647125
101,0.7924232084996641,0.3634326927492635,0.008725987961365167,1422.8745279537543,268.93063099802436
102,0.7412645255052009,0.16263240923402159,0.0005444753920117955,1081.3839596667801,219.8110184238757
103,0.6717280667379575,0.1613035269205405,0.0014409076557484965,916.7182960522282,196.42664249948834
104,0.824974406840032,0.35431711519550024,0.008500475159077243,1398.3296025062596,265.4057023808631
105,0.8885969671682673,0.49781594758405817,0.011845798447099367,1742.1524878658117,314.99112422288226
106,0.6743829656823632,0.03996509770165761,4.056886426596482e-06,979.7781868681818,213.87374310941976
107,0.6134925151287923,0.15146848284440068,0.0007574264594594962,1036.4042314849744,214.92422011870133
108,0.9114820346062267,0.40955953784053,0.001428362598937405,1553.612880018569,287.28204411136085
109,0.6772773353830482,0.1715663468675784,0.0013836309234177622,987.2587706308941,205.2458087008401
110,0.4711017308206218,0.0036825942383874343,4.3491388635248914e-07,762.8187532220891,176.7126241065084
111,0.16570655742527304,0.000725233389358749,1.4103148749439429e-10,646.8231131342596,162.09731214340658
112,0.19666477257568168,0.0010051133646570482,1.8940290172037394e-08,635.6783204793695,159.72153262655002
113,0.379743761753926,0.015296373188465462,2.788703252129224e-07,702.2068871939372,165.89881880883704
114,0.3891238182780421,0.032847272038748244,4.568638621275591e-05,679.2698771431843,158.4403965252529
115,0.03891968828648402,6.633278632717846e-06,2.996283392731518e-12,456.20689292235915,126.85193564588221
116,0.7266625028570641,0.08658819372342724,1.4455060132820321e-05,918.1143447752706,194.16400035142493
117,0.1631178472445458,0.0040773280465975035,1.0175117929517056e-07,471.76520320970974,126.6056570659322
118,0.8368640638102685,0.3184221511609888,0.009971987283140167,1483.893101695625,283.11100714742236
119,0.9861230786518016,0.7735130597247457,0.028083303650255187,2429.7204129426136,418.6046161985546
120,0.9106281080667155,0.5873384750064253,0.020940565381157412,1973.869528633275,351.0371243909428
121,0.9486829909665082,0.5611332168188086,0.011134035806721345,1882.65368768206,335.43072321049476
122,0.8692151592617524,0.42679253767236996,0.0007151035247590273,1580.2563720560709,293.1697778067754
123,0.7868650848431371,0.2112505959217984,0.0010265341374242794,1330.701096736618,265.1145670022286
124,0.553215750492396,0.026112474470641467,2.7068986843757614e-06,874.7802909916709,196.5864862584183
125,0.9873554228768046,0.7536689781209519,0.023829417290211055,2364.107451736288,408.8825634864688
126,0.9950265793479368,0.8821302752090256,0.039992518840157816,2724.4118005721375,462.5168714069337
127,0.5189167152169986,0.053395222827102934,3.90323973557981e-06,835.5772462987112,185.81322775628766
128,0.6903959540045435,0.29400653628686185,0.00043411054356289123,1240.998500240529,245.38447787247722
129,0.8954097546045081,0.6413819505656451,0.022394831946773948,2067.80502770905,363.0657083294892
130,0.9047528247476142,0.6539390292674494,0.022945607645220998,2100.598842292118,368.05994784268523
131,0.9910994073552164,0.8833000336808833,0.04239212788929294,2743.109723122763,466.17947185061047
132,0.9983545795819664,0.8885618704965731,0.032046270197992145,2691.7203181449368,456.57109877340105
133,0.09326398951481135,0.00044922726078790826,7.204651073490836e-09,532.8437772925696,141.45674776255711
134,0.7417824417987666,0.03181253982994282,0.0,959.2161400844202,204.46288152263668
135,0.8098268224324527,0.44804056385433255,0.01539178661242543,1583.9364225086726,291.1942087932012
136,0.8075824657964816,0.4703837705877586,0.01634787667065326,1638.668638152657,299.20286999003855
137,0.6824432579317494,0.06022566340170842,0.0004716741779684735,1011.8346287540993,218.5584925458134
138,0.8977772573335142,0.5940078822129422,0.01837012159429258,1983.0693569564323,352.2499341024663
139,0.7804734461448732,0.18500932627485442,0.0029102399761436176,1160.563644317571,238.09705340739688
140,0.9987179469995656,0.9027308456459494,0.04139981400102993,2781.7406346412486,471.2162616615377
141,0.9887448219288486,0.8154155349012174,0.029469652056940167,2534.6779841536104,434.5883657445126
142,0.03172534764966666,0.00022956132491652777,3.441181348615746e-09,345.83027655485876,104.70158657791823
143,0.5484541825141853,0.051450756747659,0.0008039982882307291,796.0765692112387,176.5212400041981
